20020921  22182680   31.5200   104.1800      5.000  0.0    0.00    0.00   0.00     620166 0
20020927  13012331   25.3720   100.6850     13.000  0.0    0.00    0.00   0.00     620167 0
20021009   2215830   32.4400   104.0100      0.000  0.0    0.00    0.00   0.00     620168 0
20021019  11113220   25.5500   102.1300      0.000  0.0    0.00    0.00   0.00     620169 0
20021020   1195630   29.0700   103.5400     10.000  0.0    0.00    0.00   0.00     620170 0
20021023   3130960   28.4300   105.4900      0.000  0.0    0.00    0.00   0.00     620171 0
20021024  20513360   29.2500   101.0500      2.000  0.0    0.00    0.00   0.00     620172 0
20021111  17044200   30.5100    99.5500      0.000  0.0    0.00    0.00   0.00     620173 0
20021113  15573645   26.5450   106.9500      5.000  0.0    0.00    0.00   0.00     620174 0
20021116  16175920   31.0400   103.3700     11.000  0.0    0.00    0.00   0.00     620175 0
20021120  13445640   33.5500   102.5000      0.000  0.0    0.00    0.00   0.00     620176 0
20021125   6103915   31.1370    98.4770      5.000  0.0    0.00    0.00   0.00     620177 0
20021126  17552310   30.5800   103.2200      0.000  0.0    0.00    0.00   0.00     620178 0
20021212   1091990   33.0600   103.5600      0.000  0.0    0.00    0.00   0.00     620179 0
20021212  18071640   32.5500   103.5800      0.000  0.0    0.00    0.00   0.00     620180 0
20021214  15433820   29.5900   104.5800     12.000  0.0    0.00    0.00   0.00     620181 0
20021215  22461700   26.8660   102.8180      5.000  0.0    0.00    0.00   0.00     620182 0
20021221   1310400   29.1400   105.4600      0.000  0.0    0.00    0.00   0.00     620183 0
20021224   5384810   28.3200   102.4200      5.000  0.0    0.00    0.00   0.00     620184 0
20030101  18401140   29.2600   105.5500      0.000  0.0    0.00    0.00   0.00     620185 0
20030109   1141780   32.1200   101.3200      0.000  0.0    0.00    0.00   0.00     620186 0
20030109   9072037   29.0510   102.1800      9.000  0.0    0.00    0.00   0.00     620187 0
20030113  22020730   27.3500   103.4000      0.000  0.0    0.00    0.00   0.00     620188 0
20030202  13580230   31.2800   103.5500      0.000  0.0    0.00    0.00   0.00     620189 0
20030210  14254700   29.1500   102.1400      0.000  0.0    0.00    0.00   0.00     620190 0
20030214   2575500   27.4500   100.5200      0.000  0.0    0.00    0.00   0.00     620191 0
20030215   4040550   29.1600   107.2800      7.000  0.0    0.00    0.00   0.00     620192 0
20030220  10044420   29.1600   102.1500      0.000  0.0    0.00    0.00   0.00     620193 0
20030224  13050020   28.4300   105.4300      5.000  0.0    0.00    0.00   0.00     620194 0
20030307  15014510   28.3500   103.4400      0.000  0.0    0.00    0.00   0.00     620195 0
20030308   6280150   28.2200   104.4800      0.000  0.0    0.00    0.00   0.00     620196 0
20030310   9230280   32.0800   104.3000     15.000  0.0    0.00    0.00   0.00     620197 0
20030318   6411980   29.1600   104.0100     10.000  0.0    0.00    0.00   0.00     620198 0
20030318   6483580   29.1800   104.0000      5.000  0.0    0.00    0.00   0.00     620199 0
20030410  10374440   29.2500   103.3100      5.000  0.0    0.00    0.00   0.00     620200 0
20030421  15285440   29.2000   105.4800      3.000  0.0    0.00    0.00   0.00     620201 0
20030423  22372770   33.0200   108.1900      7.000  0.0    0.00    0.00   0.00     620202 0
20030505  18595820   31.2000   103.4800      1.000  0.0    0.00    0.00   0.00     620203 0
20030510  15334650   31.3800   102.2600     13.000  0.0    0.00    0.00   0.00     620204 0
20030529  11244860   32.3300   104.1100      0.000  0.0    0.00    0.00   0.00     620205 0
20030531   4034860   29.0800   104.4100      5.000  0.0    0.00    0.00   0.00     620206 0
20030601  14361250   28.3600   103.3100      0.000  0.0    0.00    0.00   0.00     620207 0
20030601  23045000   28.3700   103.3400      0.000  0.0    0.00    0.00   0.00     620208 0
20030602   3300770   29.0400   102.1500      7.000  0.0    0.00    0.00   0.00     620209 0
20030602  23040920   28.3600   103.3900      5.000  0.0    0.00    0.00   0.00     620210 0
20030603  23092130   28.0600   104.4200      0.000  0.0    0.00    0.00   0.00     620211 0
20030609     82690   27.5300   102.2400      5.000  0.0    0.00    0.00   0.00     620212 0
20030611  10115360   28.4000   103.3800      0.000  0.0    0.00    0.00   0.00     620213 0
20030612   2025350   29.5800   103.1500     15.000  0.0    0.00    0.00   0.00     620214 0
20030617  14461820   27.5200   102.1800      0.000  0.0    0.00    0.00   0.00     620215 0
